	ERR1414009	ERR024924	ERR024916	ERR1413996	ERR1413978	SRR1922795	ERR1414100	ERR1414012	ERR1414018	ERR1414058	SRR1922792	ERR1414031	ERR1414082	ERR1414001	ERR1414016	ERR1414095	ERR1414040	ERR1414027	ERR024903	ERR1414007	ERR1414050	ERR1414065	ERR1414039	ERR024923	ERR024904	ERR028208	ERR1414035	ERR1414033	SRR1922797	SRR1922796	ERR024901	ERR024907	ERR1414060	ERR1413989	ERR1414055	ERR1414048	ERR1413981	ERR024894	ERR1414091	ERR024928	ERR1414084	ERR1414032	ERR1414019	ERR1414067	ERR1414099	ERR1414047	ERR1413982	ERR1413987	ERR1414083	ERR1414028	ERR1414074	ERR1414092	ERR027411	ERR1414010	ERR024920	ERR1414059	ERR1414057	ERR1413984	ERR1414079	ERR024910	ERR1414075	ERR1413980	ERR1414006	ERR1414087	ERR1414086	ERR1414014	ERR1414005	ERR1414004	ERR1414015	ERR1414044	ERR1414071	ERR1414093	ERR1414011	SRR1922793	ERR1414049	ERR1414064	ERR1414076	ERR024929	ERR1413994	ERR1414043	ERR1414077	ERR024914	ERR1414101	ERR1414042	ERR1414017	ERR024921	ERR1414024	ERR1414056	ERR1414072	ERR1414013	ERR024902	ERR1414052	ERR1413983	ERR1414022	ERR1414003	ERR027412	ERR1414026	ERR1414089	ERR1413988	ERR1413993	ERR1414023	ERR1414053	ERR1414070	ERR1414025	ERR024927	ERR024925	ERR1414020	ERR024911	ERR1413991	ERR024915	ERR1413998	ERR1414034	ERR1414085	ERR1414078	ERR1414098	ERR1414045	ERR1414061	ERR1414062	ERR1414036	SRR1922794	ERR024893	ERR1414068	ERR1414094	ERR1414069	ERR1414080	ERR1414002	ERR024908	ERR1414021	ERR1413985	ERR1414037	ERR1414041	ERR1414081	ERR024917	ERR1413990	ERR1413999	ERR1414030	ERR1413992	ERR1414097	ERR1414073	ERR1414090	ERR1414096	ERR024895	ERR1414008	ERR1414051	ERR1414066	ERR1413997	ERR1413995	ERR1414046	ERR1414054	ERR1414063	ERR024930	ERR1414038	ERR024926	ERR1413976	ERR1413979	ERR1413977	ERR1414088	ERR1414029	ERR1414000	ERR1413986
ERR1414060	0.185962	1.038	0.947428	0.893344	0.652174	0.550593	0.46020500000000003	0.188462	0.209961	0.19020499999999999	0.9453	0.187605	0.189377	0.775062	0.20277699999999999	0.220121	0.18876099999999998	0.18346300000000001	0.968627	0.194167	0.202379	0.191411	0.191896	0.9503969999999999	1.3287799999999999	0.549299	0.20850300000000002	0.191125	0.982167	0.898092	1.1924299999999999	0.9313739999999999	0.0	0.903172	0.28570500000000004	0.191945	0.9246840000000001	0.9700209999999999	0.64326	0.980332	0.191125	0.181299	0.26871300000000004	0.220572	0.488497	0.197737	0.934185	0.9226190000000001	0.210627	0.183997	0.26579200000000003	0.924701	0.9877540000000001	0.184676	0.9776229999999999	0.23623899999999998	0.20206400000000002	0.9502299999999999	0.212775	0.985031	0.19611099999999998	0.205288	0.189369	0.23257600000000003	0.1867	0.205163	0.226408	0.905644	0.211621	0.185098	0.211198	0.764522	0.17965699999999998	0.9419649999999999	0.181673	0.8067479999999999	0.19074100000000002	0.8818	0.200533	0.18671500000000002	0.211527	0.433559	0.47290200000000004	0.20558600000000002	0.18543099999999998	0.966087	0.179893	0.191388	0.211788	0.182609	0.979666	0.188341	0.67385	0.207419	0.8914129999999999	1.00986	0.188203	0.20134100000000002	0.793715	0.647287	0.185191	0.183007	0.185657	0.18512699999999999	0.9690799999999999	0.8597969999999999	0.188183	0.800131	0.9352389999999999	1.32677	0.8901319999999999	0.19286	0.19156600000000001	0.197534	0.8239219999999999	0.191044	0.188897	0.20131500000000002	0.200759	0.902349	1.14281	0.188345	0.193529	0.192098	0.200382	0.773885	0.97164	0.18984600000000001	0.917726	0.202505	0.200811	0.203247	1.02966	0.9012209999999999	0.9089940000000001	0.19478399999999998	0.93714	0.470581	0.201434	0.641634	0.888709	1.3292	0.209536	0.181867	0.191795	0.906595	0.204837	0.204701	0.194917	0.19375	0.908449	0.18640299999999999	0.953218	0.184625	0.817325	0.662321	0.226798	0.18931099999999998	0.812437	0.911935
ERR1413989	0.896387	0.983498	0.512436	0.251745	0.863734	0.8654959999999999	0.948519	0.9022479999999999	0.9045850000000001	0.908277	0.872893	0.901435	0.8990100000000001	0.7937109999999999	0.8977139999999999	0.909126	0.9031049999999999	0.8975280000000001	0.879808	0.9008149999999999	0.895978	0.8995139999999999	0.904724	0.924002	1.32033	0.9148430000000001	0.899965	0.901083	0.8909360000000001	0.830139	1.18382	0.921895	0.903172	0.0	0.9265030000000001	0.901811	0.515822	0.905856	0.859554	0.918625	0.9003120000000001	0.899435	0.912409	0.907552	0.9533389999999999	0.900976	0.87959	0.466904	0.9070809999999999	0.899051	0.915024	0.482062	0.920215	0.899317	0.8890370000000001	0.907171	0.897389	0.880782	0.900892	0.895907	0.904877	0.8988950000000001	0.900207	0.908917	0.902101	0.9052020000000001	0.9138780000000001	0.88612	0.90299	0.9037069999999999	0.9005719999999999	0.809424	0.900335	0.8713850000000001	0.9006360000000001	0.810033	0.9024620000000001	0.9167139999999999	0.8991239999999999	0.901292	0.905008	0.9528049999999999	0.948875	0.901091	0.9014139999999999	0.916158	0.896983	0.901493	0.901587	0.9007370000000001	0.9200360000000001	0.902536	0.878252	0.9026709999999999	0.49183699999999997	0.986547	0.899784	0.9082790000000001	0.842058	0.858489	0.90064	0.9011950000000001	0.8994549999999999	0.89831	0.9291510000000001	0.9016870000000001	0.901399	0.959525	0.8822610000000001	1.30855	0.256625	0.902335	0.897709	0.904631	0.840922	0.902941	0.907437	0.909693	0.9071290000000001	0.835512	1.14089	0.9048450000000001	0.902568	0.901051	0.9003190000000001	0.804551	0.881433	0.903659	0.472825	0.8996540000000001	0.909006	0.908365	0.974966	0.22921799999999998	0.20103	0.90356	0.8898520000000001	0.9512209999999999	0.9006700000000001	0.858665	0.825358	1.30786	0.899226	0.898595	0.8965569999999999	0.312929	0.900293	0.910107	0.9069520000000001	0.904645	0.477017	0.8993680000000001	0.922344	0.896059	0.8400190000000001	0.8579100000000001	0.909121	0.89797	0.833937	0.44728
ERR1414055	0.303163	1.04024	0.955569	0.9185110000000001	0.677374	0.6099100000000001	0.5110600000000001	0.275225	0.273392	0.28712600000000005	0.9683360000000001	0.288907	0.296617	0.800921	0.31452399999999997	0.34829499999999997	0.30009	0.303219	0.983266	0.289418	0.29678000000000004	0.292402	0.295214	0.965657	1.3315299999999999	0.558902	0.283136	0.286664	1.00013	0.9303440000000001	1.2012200000000002	0.9379700000000001	0.28570500000000004	0.9265030000000001	0.0	0.310384	0.953152	0.992346	0.6667529999999999	0.9912610000000001	0.301103	0.29530300000000004	0.286777	0.269176	0.534224	0.274475	0.9572709999999999	0.953774	0.293049	0.290798	0.296319	0.952789	0.995499	0.299585	0.9867290000000001	0.280731	0.312838	0.969684	0.330453	0.9906659999999999	0.287066	0.29039699999999996	0.280486	0.36175799999999997	0.290876	0.267194	0.300052	0.927942	0.28468699999999997	0.280775	0.32874699999999996	0.788241	0.29902	0.972482	0.285646	0.830623	0.295094	0.871965	0.300169	0.274787	0.32806199999999996	0.423933	0.530295	0.309771	0.292002	0.9747	0.305471	0.285976	0.327833	0.284457	0.9985069999999999	0.266909	0.69488	0.26926100000000003	0.918151	1.0278399999999999	0.303116	0.294175	0.813521	0.678833	0.277821	0.279183	0.29233600000000004	0.284704	0.965949	0.847284	0.28526599999999996	0.797706	0.9580930000000001	1.32968	0.915341	0.285184	0.304584	0.28628000000000003	0.849635	0.27468000000000004	0.273355	0.301082	0.273554	0.935625	1.1578700000000002	0.313188	0.281497	0.308026	0.31644	0.8003279999999999	0.982244	0.285321	0.946017	0.286883	0.27416799999999997	0.314284	1.04627	0.925549	0.9299959999999999	0.274771	0.969435	0.505354	0.31403000000000003	0.665515	0.922093	1.3305799999999999	0.30084	0.283041	0.31806100000000004	0.9375979999999999	0.285514	0.319317	0.29875	0.27281700000000003	0.93145	0.295168	0.957001	0.294592	0.836405	0.684686	0.355821	0.308261	0.831691	0.939788
ERR1414048	0.18298699999999998	1.0367899999999999	0.943931	0.8908159999999999	0.651991	0.5459	0.434755	0.20391900000000002	0.223517	0.203547	0.937155	0.18907100000000002	0.19301600000000002	0.772827	0.187551	0.20642800000000003	0.180028	0.175636	0.96472	0.201373	0.223568	0.19577999999999998	0.192933	0.954097	1.32825	0.551687	0.215903	0.190194	0.977115	0.8925549999999999	1.19128	0.930214	0.191945	0.901811	0.310384	0.0	0.922632	0.970864	0.646641	0.9775219999999999	0.18875	0.180526	0.300577	0.244569	0.461114	0.210312	0.932575	0.9188270000000001	0.21662399999999998	0.184919	0.296315	0.922882	0.9856440000000001	0.181086	0.976613	0.258175	0.189729	0.951807	0.194848	0.982592	0.20604499999999998	0.21849000000000002	0.19859100000000002	0.21384499999999998	0.19353299999999998	0.223315	0.235808	0.904194	0.22485	0.19329100000000002	0.19072	0.763423	0.178653	0.9382959999999999	0.188108	0.8023359999999999	0.19206700000000002	0.880073	0.204719	0.20336600000000002	0.210385	0.455146	0.442187	0.20658600000000002	0.186394	0.9624940000000001	0.17468	0.197889	0.194767	0.19162300000000002	0.977767	0.20521999999999999	0.679361	0.22453499999999998	0.88782	1.00883	0.181342	0.204349	0.789111	0.645462	0.199355	0.192465	0.190494	0.19506600000000002	0.969678	0.860577	0.190825	0.799519	0.935643	1.32676	0.8879459999999999	0.195511	0.187289	0.205029	0.812002	0.201026	0.20694899999999997	0.21497600000000003	0.21163800000000002	0.8978649999999999	1.14046	0.182319	0.207761	0.18425899999999998	0.187634	0.770718	0.9679209999999999	0.193831	0.91395	0.21445300000000003	0.211233	0.195416	1.02864	0.899334	0.907676	0.204405	0.935883	0.450867	0.192267	0.644564	0.885149	1.32974	0.213502	0.193646	0.191744	0.903745	0.21726900000000002	0.20794200000000002	0.18800899999999998	0.21192199999999997	0.907334	0.185319	0.9521540000000001	0.18634900000000001	0.812559	0.663706	0.209004	0.18039000000000002	0.809348	0.9080010000000001
ERR1413981	0.9193879999999999	1.0100799999999999	0.609362	0.48986499999999994	0.873647	0.862907	0.991439	0.927183	0.933298	0.927191	0.896705	0.926042	0.9210229999999999	0.8018890000000001	0.923075	0.920715	0.9257620000000001	0.91945	0.8982979999999999	0.9246840000000001	0.9181600000000001	0.92504	0.929527	0.9131940000000001	1.32778	0.9306700000000001	0.930414	0.9243950000000001	0.9222290000000001	0.847057	1.17905	0.9233120000000001	0.9246840000000001	0.515822	0.953152	0.922632	0.0	0.900854	0.869807	0.944767	0.922638	0.9214450000000001	0.938898	0.9368049999999999	0.9968790000000001	0.9285969999999999	0.8919030000000001	0.29628000000000004	0.9294290000000001	0.922958	0.935398	0.319454	0.951133	0.921417	0.909666	0.9373870000000001	0.9238200000000001	0.8859600000000001	0.921423	0.924631	0.92611	0.920738	0.922674	0.921579	0.9249200000000001	0.9317139999999999	0.938051	0.897344	0.9289879999999999	0.927703	0.9227879999999999	0.82347	0.9212370000000001	0.875079	0.9227200000000001	0.823376	0.9227629999999999	0.9395700000000001	0.9217350000000001	0.9229280000000001	0.917177	0.9691700000000001	0.990367	0.925524	0.9245540000000001	0.947829	0.917515	0.927312	0.921322	0.9242520000000001	0.9248040000000001	0.9263110000000001	0.883316	0.9308069999999999	0.511529	0.978092	0.9209379999999999	0.927185	0.840884	0.86741	0.9245450000000001	0.9249149999999999	0.9217049999999999	0.9223549999999999	0.9602629999999999	0.925198	0.924482	1.00338	0.8890620000000001	1.31456	0.48696999999999996	0.9266129999999999	0.9185989999999999	0.925316	0.870461	0.926794	0.9305610000000001	0.923565	0.931141	0.8491	1.14101	0.92248	0.925795	0.9236850000000001	0.9211010000000001	0.807773	0.91919	0.9269790000000001	0.324621	0.924227	0.9348920000000001	0.92732	0.9746360000000001	0.497054	0.5217310000000001	0.9290219999999999	0.8815299999999999	0.997333	0.919667	0.868242	0.834873	1.3180399999999999	0.925207	0.921632	0.917058	0.481836	0.925803	0.9246709999999999	0.9309350000000001	0.930269	0.515696	0.921359	0.934624	0.91835	0.8620540000000001	0.866107	0.9204479999999999	0.9205969999999999	0.856513	0.294471
ERR024894	0.963406	0.617316	0.919322	0.899597	0.931103	0.9129889999999999	1.0286799999999998	0.970144	0.982239	0.977341	0.959873	0.9694860000000001	0.967218	0.887324	0.966678	0.971284	0.9749969999999999	0.96591	0.918367	0.965166	0.9647040000000001	0.973691	0.9690620000000001	0.92789	1.31598	0.962068	0.9711120000000001	0.971259	0.9785159999999999	0.907948	1.18035	0.9120360000000001	0.9700209999999999	0.905856	0.992346	0.970864	0.900854	0.0	0.9285700000000001	0.449267	0.973073	0.967144	0.976791	0.9783430000000001	1.0347600000000001	0.9701049999999999	0.400898	0.908004	0.981967	0.9670790000000001	0.9884799999999999	0.908221	0.9267290000000001	0.966434	0.916317	0.983157	0.9701930000000001	0.368374	0.9689200000000001	0.9178139999999999	0.9767020000000001	0.966816	0.965937	0.9701219999999999	0.9739180000000001	0.971734	0.978924	0.898125	0.970201	0.971902	0.9696969999999999	0.9076930000000001	0.967392	0.934313	0.969109	0.921643	0.974269	0.9634159999999999	0.967562	0.970066	0.966525	0.9691700000000001	1.02807	0.9700559999999999	0.970102	0.930243	0.96375	0.9754809999999999	0.974251	0.966332	0.392473	0.972416	0.9287989999999999	0.9689540000000001	0.91684	0.9846739999999999	0.966882	0.9824430000000001	0.92685	0.9195770000000001	0.9672709999999999	0.969576	0.9678979999999999	0.9685950000000001	0.963198	0.949356	0.969008	1.01384	0.364185	1.3107	0.8969209999999999	0.969892	0.968239	0.9767600000000001	0.94237	0.9696020000000001	0.974672	0.9698610000000001	0.974835	0.9113190000000001	1.12878	0.9712350000000001	0.9738690000000001	0.970197	0.9720840000000001	0.894756	0.898908	0.970827	0.898969	0.967858	0.9787540000000001	0.982606	0.978009	0.89917	0.918536	0.9709260000000001	0.363056	1.0337	0.971435	0.9297639999999999	0.9108430000000001	1.30538	0.9672350000000001	0.965324	0.9665950000000001	0.906875	0.9700850000000001	0.967403	0.975908	0.974662	0.870508	0.966308	0.948435	0.964274	0.92179	0.934524	0.971626	0.9641860000000001	0.9126129999999999	0.901043
ERR1414091	0.6443369999999999	1.00464	0.8874690000000001	0.849201	0.23825	0.642586	0.7354470000000001	0.645668	0.648496	0.646465	0.901942	0.6450199999999999	0.64377	0.7097859999999999	0.644141	0.6544939999999999	0.647188	0.643054	0.917163	0.646055	0.6460239999999999	0.642683	0.650103	0.915745	1.32654	0.704194	0.645944	0.642989	0.9359729999999999	0.8615450000000001	1.1837	0.8926940000000001	0.64326	0.859554	0.6667529999999999	0.646641	0.869807	0.9285700000000001	0.0	0.940773	0.644552	0.6443909999999999	0.665747	0.649252	0.747953	0.6455770000000001	0.9013389999999999	0.8642489999999999	0.646791	0.643829	0.661421	0.865742	0.9447409999999999	0.645161	0.9301	0.6536420000000001	0.64576	0.905452	0.647879	0.936732	0.643205	0.642908	0.642821	0.6588649999999999	0.645246	0.650467	0.656162	0.861232	0.649422	0.6455960000000001	0.646213	0.7296	0.64442	0.89991	0.6441939999999999	0.741942	0.643838	0.847561	0.6458659999999999	0.643679	0.649597	0.725283	0.7415619999999999	0.649935	0.645081	0.933793	0.6434489999999999	0.644099	0.648197	0.645999	0.94058	0.643598	0.287403	0.64652	0.861031	0.978107	0.643429	0.645877	0.766126	0.22862800000000003	0.64341	0.644517	0.641129	0.6450100000000001	0.9309700000000001	0.8339549999999999	0.642487	0.604603	0.904634	1.31336	0.8464870000000001	0.644044	0.641465	0.641848	0.766566	0.644185	0.6461520000000001	0.6504800000000001	0.649994	0.8668379999999999	1.14001	0.646364	0.645474	0.643942	0.645536	0.7098479999999999	0.918364	0.645826	0.856455	0.644738	0.652101	0.6516460000000001	0.9881040000000001	0.855153	0.865247	0.646914	0.909723	0.739065	0.642594	0.18795499999999998	0.852126	1.31615	0.6465920000000001	0.641572	0.645496	0.864417	0.645706	0.656101	0.650225	0.645018	0.868501	0.644456	0.9152239999999999	0.641652	0.7592369999999999	0.267072	0.657105	0.644124	0.754422	0.851858
ERR024928	0.9685819999999999	0.442748	0.8473379999999999	0.909327	0.9373319999999999	0.9547059999999999	0.92724	0.9736610000000001	0.9663579999999999	0.9928459999999999	0.909801	0.966792	0.974565	0.901573	0.9577110000000001	1.00698	0.9752540000000001	0.972881	0.897069	0.967182	0.974418	0.9676290000000001	0.971891	0.9664709999999999	1.32202	0.998129	0.9495100000000001	0.9699629999999999	0.94048	0.917241	1.19878	0.886634	0.980332	0.918625	0.9912610000000001	0.9775219999999999	0.944767	0.449267	0.940773	0.0	0.9782850000000001	0.9725870000000001	0.9780459999999999	0.967834	0.9246709999999999	0.959043	0.395843	0.951593	0.985455	0.967968	1.00005	0.950966	0.870626	0.973353	0.8756280000000001	0.961303	0.957226	0.42832299999999995	0.9734700000000001	0.845806	0.9832059999999999	0.975973	0.969923	1.0057	0.9771139999999999	0.9715809999999999	0.982771	0.8647360000000001	0.968857	0.9752790000000001	0.966037	0.920845	0.976598	0.9733790000000001	0.9778969999999999	0.9011030000000001	0.9825010000000001	0.8342069999999999	0.9719129999999999	0.980526	1.00224	1.00484	0.927164	0.973741	0.973561	0.8391059999999999	0.97356	0.967533	0.9808	0.975461	0.414412	0.9750129999999999	0.971097	0.961792	0.925108	1.01882	0.9749120000000001	0.993506	0.932271	0.930574	0.972269	0.973198	0.9721700000000001	0.96875	0.8692479999999999	0.8469200000000001	0.9701850000000001	0.8947860000000001	0.421501	1.31713	0.906597	0.9680340000000001	0.97344	0.9822639999999999	0.850202	0.9681690000000001	0.979351	1.00563	0.9770409999999999	0.942684	1.1476	0.988251	0.975691	0.9711870000000001	0.977284	0.913855	0.836141	0.9736290000000001	0.914049	0.973691	0.9754299999999999	0.9938100000000001	1.01404	0.9092959999999999	0.9275329999999999	0.969202	0.510744	0.9181	0.979518	0.939674	0.953606	1.31273	0.963217	0.972036	0.975133	0.950364	0.970534	1.0036	0.976117	0.9693129999999999	0.916601	0.974556	0.863499	0.966175	0.9312280000000001	0.94235	1.00704	0.9709110000000001	0.9197360000000001	0.9168290000000001
ERR1414084	0.184061	1.0367600000000001	0.9436450000000001	0.889325	0.652254	0.553033	0.44669899999999996	0.201994	0.212907	0.201767	0.9404299999999999	0.194199	0.183305	0.773364	0.192232	0.210509	0.189478	0.17966300000000002	0.967134	0.201701	0.201516	0.180151	0.200547	0.9536129999999999	1.32917	0.5565060000000001	0.213937	0.19534	0.978764	0.8952049999999999	1.19281	0.932314	0.191125	0.9003120000000001	0.301103	0.18875	0.922638	0.973073	0.644552	0.9782850000000001	0.0	0.185798	0.277999	0.22510700000000003	0.474046	0.206763	0.933267	0.9194469999999999	0.20996599999999999	0.188951	0.264924	0.9208040000000001	0.985548	0.18399400000000002	0.9770200000000001	0.238693	0.189554	0.9505790000000001	0.194211	0.982549	0.193	0.211748	0.198687	0.218306	0.183104	0.21919	0.240812	0.9051540000000001	0.22157399999999997	0.195916	0.19883399999999998	0.762946	0.184144	0.940882	0.186624	0.800769	0.18175999999999998	0.88028	0.20967	0.193465	0.20722	0.45204300000000003	0.455711	0.212367	0.189737	0.963226	0.178764	0.191162	0.187368	0.19395	0.980563	0.19872	0.678595	0.21763200000000002	0.888202	1.0105600000000001	0.188394	0.194154	0.793828	0.647572	0.197098	0.192884	0.184551	0.190717	0.968289	0.8593129999999999	0.195411	0.7963939999999999	0.936415	1.32694	0.886972	0.204148	0.182799	0.195247	0.81635	0.20419500000000002	0.206704	0.219504	0.21131999999999998	0.900041	1.14295	0.18753499999999998	0.192893	0.185349	0.183396	0.774103	0.968475	0.201488	0.913874	0.21353000000000003	0.2162	0.192761	1.0300799999999999	0.8981370000000001	0.906078	0.207691	0.9389790000000001	0.459531	0.1833	0.641914	0.885855	1.32965	0.217952	0.188506	0.177076	0.904804	0.21432600000000002	0.22136599999999998	0.20463599999999998	0.205105	0.907917	0.185556	0.9518479999999999	0.18374100000000002	0.8163630000000001	0.66032	0.215427	0.185397	0.812533	0.9078959999999999
ERR1414032	0.174238	1.03067	0.9401200000000001	0.888922	0.6513770000000001	0.547259	0.444017	0.186028	0.20673899999999998	0.19556199999999999	0.9371370000000001	0.17851199999999998	0.18429600000000002	0.7724770000000001	0.187745	0.218029	0.177829	0.173245	0.9633440000000001	0.186076	0.199919	0.186368	0.18391400000000002	0.949908	1.3286	0.550874	0.199676	0.182105	0.976424	0.892493	1.19078	0.927483	0.181299	0.899435	0.29530300000000004	0.180526	0.9214450000000001	0.967144	0.6443909999999999	0.9725870000000001	0.185798	0.0	0.271783	0.22317199999999998	0.470812	0.192464	0.9297219999999999	0.919082	0.210123	0.1751	0.273944	0.922168	0.982186	0.174492	0.9719899999999999	0.2361	0.18734	0.947262	0.20214200000000002	0.9786360000000001	0.196969	0.201523	0.183605	0.22688899999999998	0.183999	0.20435899999999999	0.226831	0.902041	0.20720999999999998	0.18173599999999998	0.19933199999999998	0.763707	0.17268699999999998	0.9380620000000001	0.17788199999999998	0.803005	0.188563	0.875015	0.19301	0.18726099999999998	0.21113600000000002	0.436413	0.453546	0.199239	0.17829	0.9597690000000001	0.16960799999999998	0.185635	0.20181500000000002	0.179018	0.974435	0.189461	0.675883	0.203457	0.8863850000000001	1.00815	0.17947000000000002	0.202998	0.792141	0.645646	0.182057	0.179551	0.18284	0.176495	0.964357	0.85401	0.182676	0.793507	0.9321889999999999	1.32674	0.8858540000000001	0.185833	0.183956	0.19863599999999998	0.814866	0.185905	0.192708	0.207628	0.196999	0.8983780000000001	1.141	0.184066	0.192107	0.184007	0.190699	0.771791	0.9654959999999999	0.185797	0.913592	0.199548	0.20084200000000002	0.200155	1.0271299999999999	0.896999	0.905502	0.189474	0.9348290000000001	0.454769	0.194403	0.6422	0.886092	1.32941	0.201048	0.178328	0.184149	0.903378	0.201273	0.204992	0.18662	0.195199	0.9049299999999999	0.179098	0.947938	0.17518399999999998	0.815338	0.661721	0.221255	0.178583	0.810423	0.9076559999999999
ERR1414019	0.277453	1.02591	0.939951	0.9043110000000001	0.677621	0.597208	0.5288729999999999	0.24386	0.24134099999999997	0.263703	0.960159	0.268036	0.273285	0.79618	0.30235	0.33715300000000004	0.281908	0.278839	0.973397	0.254384	0.22733299999999998	0.26373	0.26966	0.9462280000000001	1.3295700000000001	0.5591079999999999	0.2634	0.275412	0.9940690000000001	0.917301	1.1938	0.9316120000000001	0.26871300000000004	0.912409	0.286777	0.300577	0.938898	0.976791	0.665747	0.9780459999999999	0.277999	0.271783	0.0	0.223363	0.55348	0.24361300000000002	0.9480700000000001	0.94047	0.27761199999999997	0.272819	0.23294600000000001	0.9392149999999999	0.9804290000000001	0.278419	0.968899	0.228555	0.291925	0.9559549999999999	0.323816	0.9763299999999999	0.270269	0.259441	0.258498	0.351966	0.266406	0.224956	0.30078499999999997	0.9171819999999999	0.249115	0.263467	0.326571	0.785796	0.27460300000000004	0.960176	0.259569	0.827361	0.275335	0.866022	0.277464	0.238467	0.312148	0.38304	0.544826	0.292506	0.27598	0.9602350000000001	0.274754	0.256241	0.312569	0.26004499999999997	0.98521	0.24405500000000002	0.6834560000000001	0.234444	0.906217	1.01871	0.292572	0.274915	0.8208209999999999	0.6788350000000001	0.253201	0.253152	0.27486700000000003	0.242819	0.9535170000000001	0.840874	0.274981	0.781203	0.946881	1.32621	0.9017649999999999	0.27486700000000003	0.28627600000000003	0.271509	0.851513	0.25381	0.25517399999999996	0.289245	0.239077	0.9232100000000001	1.1494799999999998	0.298817	0.24899699999999997	0.29622	0.302113	0.802271	0.969593	0.2764	0.934425	0.26711	0.25365	0.296041	1.03351	0.911769	0.915256	0.24973099999999998	0.957557	0.52281	0.298067	0.661845	0.91164	1.32714	0.283287	0.255974	0.273194	0.9229620000000001	0.263523	0.304764	0.297892	0.24575	0.910082	0.27980700000000003	0.944068	0.26726500000000003	0.844463	0.678397	0.344578	0.292798	0.8369540000000001	0.927248
ERR1414067	0.22733699999999998	1.01985	0.933154	0.89805	0.658374	0.577488	0.45488100000000004	0.205515	0.195891	0.224731	0.9440059999999999	0.214684	0.224827	0.783449	0.239125	0.290661	0.22607800000000003	0.226956	0.966622	0.21241	0.20847	0.20736500000000002	0.21852	0.9522430000000001	1.32921	0.558307	0.208696	0.22136199999999998	0.980325	0.906071	1.19477	0.9262729999999999	0.220572	0.907552	0.269176	0.244569	0.9368049999999999	0.9783430000000001	0.649252	0.967834	0.22510700000000003	0.22317199999999998	0.223363	0.0	0.481814	0.195666	0.937351	0.9353440000000001	0.232058	0.21919	0.242288	0.935637	0.976348	0.227879	0.9673950000000001	0.199458	0.226897	0.95329	0.264995	0.969267	0.22141	0.225975	0.21632800000000002	0.303431	0.21635100000000002	0.196493	0.255659	0.906437	0.21235300000000001	0.21291999999999997	0.261928	0.772874	0.22433499999999998	0.9539479999999999	0.214831	0.809856	0.22720900000000002	0.8532360000000001	0.233713	0.205706	0.275264	0.409779	0.471368	0.24014699999999997	0.225075	0.951257	0.226498	0.201875	0.253286	0.215781	0.9810409999999999	0.204619	0.6781159999999999	0.19651	0.898019	1.01767	0.23829899999999998	0.232422	0.803483	0.658153	0.20916700000000002	0.20767399999999997	0.22201700000000002	0.200488	0.947725	0.833044	0.224913	0.765029	0.9408200000000001	1.3266200000000001	0.8956850000000001	0.223703	0.234853	0.226332	0.819213	0.20847	0.209598	0.25700500000000004	0.20496799999999998	0.9135040000000001	1.14705	0.246225	0.207085	0.235102	0.245887	0.787111	0.960418	0.22514099999999998	0.926328	0.22632	0.209691	0.24647	1.03453	0.905852	0.91094	0.206021	0.953184	0.453557	0.242652	0.6458649999999999	0.903402	1.3281399999999999	0.233361	0.21233600000000002	0.226055	0.919161	0.22083899999999998	0.268071	0.23925300000000002	0.19733399999999998	0.9137799999999999	0.229269	0.936579	0.21887199999999998	0.827417	0.665497	0.297833	0.23715300000000003	0.821321	0.919478
